Documento de compras;Item;Centro;Recebimto.concluído;Ano doc.material;Ctg.de histórico de pedido;Doc.material;Item doc.material;Criado por;Referência;Tipo de movimento;Data de lançamento;Quantidade;UM pedido;Qtd.em UPP;Unid.prç.pedido;Montante em MI;Moeda interna;Montante;Moeda;Texto breve;Valor compensação EM/EF em moeda interna;Estq.bloq.EM UMP;Qtd.EM/EstqBlq.UMPP;Exercício documento referência;Documento referência;Item doc.referência;Valor da fatura;Material;Estorno EM apesar EF;Quantidade;Tipo de operação;Data do documento;Data de entrada;Cód.débito/crédito;Código de imposto;Ctg.doc.compras;EM/EF valor compensação em ME;Valor fatura em ME
4500685820;40;2681;;2025;Q;5501322453;1;RPA08CPG;41080074;;15/04/2025;77.427,350;PEÇ;77.427,350;PEÇ;77.427,35;BRL;77.427,35;BRL;Aluguel de Imóveis e Condominios;77.427,35;0,000;0,000;2025;5002398529;1;77.427,35;400003;;0,000;2;15/04/2025;15/04/2025;S;S1;F;77.427,35;77.427,35
4500695179;120;2681;;2025;Q;5501288472;1;RPA08CPG;840;;14/01/2025;173.116,710;UN;173.116,710;UN;166.797,95;BRL;166.797,95;BRL;Serviço de Engenharia;166.797,95;0,000;0,000;2025;5002363227;1;166.797,95;400212;;0,000;2;02/01/2025;14/01/2025;S;X2;F;166.797,95;166.797,95
4500695179;120;2681;;2025;Q;5501288473;1;RPA08CPG;18146;;14/01/2025;1.085.720,870;UN;1.085.720,870;UN;1.046.092,06;BRL;1.046.092,06;BRL;Serviço de Engenharia;1.046.092,06;0,000;0,000;2025;5002363204;1;1.046.092,06;400212;;0,000;2;02/01/2025;14/01/2025;S;X2;F;1.046.092,06;1.046.092,06
4500695179;370;2681;;2025;Q;5501320788;1;IAREGO;46517;;10/04/2025;32.170,530;UN;32.170,530;UN;29.194,76;BRL;29.194,76;BRL;Serviço de Engenharia;29.194,76;0,000;0,000;2025;5002396445;1;29.194,76;400212;;0,000;2;31/10/2024;10/04/2025;S;C0;F;29.194,76;29.194,76
4500695179;380;2681;;2025;Q;5501320788;2;IAREGO;46517;;10/04/2025;32.170,530;UN;32.170,530;UN;29.194,76;BRL;29.194,76;BRL;Serviço de Engenharia;29.194,76;0,000;0,000;2025;5002396445;2;29.194,76;400212;;0,000;2;31/10/2024;10/04/2025;S;C0;F;29.194,76;29.194,76
4500695179;390;2681;;2025;Q;5501320788;3;IAREGO;46517;;10/04/2025;32.170,530;UN;32.170,530;UN;29.194,76;BRL;29.194,76;BRL;Serviço de Engenharia;29.194,76;0,000;0,000;2025;5002396445;3;29.194,76;400212;;0,000;2;31/10/2024;10/04/2025;S;C0;F;29.194,76;29.194,76
4500695179;400;2681;;2025;Q;5501320788;4;IAREGO;46517;;10/04/2025;32.166,520;UN;32.166,520;UN;29.191,12;BRL;29.191,12;BRL;Serviço de Engenharia;29.191,12;0,000;0,000;2025;5002396445;4;29.191,12;400212;;0,000;2;31/10/2024;10/04/2025;S;C0;F;29.191,12;29.191,12
4500695179;430;2681;;2025;Q;5501288472;2;RPA08CPG;840;;14/01/2025;72.083,250;UN;72.083,250;UN;69.452,21;BRL;69.452,21;BRL;Serviço de Engenharia;69.452,21;0,000;0,000;2025;5002363227;2;69.452,21;400212;;0,000;2;02/01/2025;14/01/2025;S;X2;F;69.452,21;69.452,21
4500695179;440;2681;;2025;Q;5501288472;3;RPA08CPG;840;;14/01/2025;72.083,250;UN;72.083,250;UN;69.452,21;BRL;69.452,21;BRL;Serviço de Engenharia;69.452,21;0,000;0,000;2025;5002363227;3;69.452,21;400212;;0,000;2;02/01/2025;14/01/2025;S;X2;F;69.452,21;69.452,21
4500695179;450;2681;;2025;Q;5501291128;1;RPA08CPG;862;;22/01/2025;15.225,930;UN;15.225,930;UN;14.670,18;BRL;14.670,18;BRL;Serviço de Engenharia;14.670,18;0,000;0,000;2025;5002365872;1;14.670,18;400212;;0,000;2;20/01/2025;22/01/2025;S;X2;F;14.670,18;14.670,18
4500695179;450;2681;;2025;Q;5501291131;1;RPA08CPG;863;;22/01/2025;70.121,210;UN;70.121,210;UN;67.561,79;BRL;67.561,79;BRL;Serviço de Engenharia;67.561,79;0,000;0,000;2025;5002365825;1;67.561,79;400212;;0,000;2;20/01/2025;22/01/2025;S;X2;F;67.561,79;67.561,79
4500695179;450;2681;;2025;Q;5501291133;1;RPA08CPG;78690;;22/01/2025;14.778,100;UN;14.778,100;UN;14.238,70;BRL;14.238,70;BRL;Serviço de Engenharia;14.238,70;0,000;0,000;2025;5002365867;1;14.238,70;400212;;0,000;2;20/01/2025;22/01/2025;S;X2;F;14.238,70;14.238,70
4500695179;450;2681;;2025;Q;5501291135;1;RPA08CPG;78691;;22/01/2025;68.058,830;UN;68.058,830;UN;65.574,68;BRL;65.574,68;BRL;Serviço de Engenharia;65.574,68;0,000;0,000;2025;5002365896;1;65.574,68;400212;;0,000;2;20/01/2025;22/01/2025;S;X2;F;65.574,68;65.574,68
4500695179;450;2681;;2025;Q;5501320138;1;RPA08CPG;80084;;09/04/2025;56.190,240;UN;56.190,240;UN;54.139,30;BRL;54.139,30;BRL;Serviço de Engenharia;54.139,30;0,000;0,000;2025;5002396317;1;54.139,30;400212;;0,000;2;01/04/2025;09/04/2025;S;X2;F;54.139,30;54.139,30
4500695179;450;2681;;2025;Q;5501320224;1;RPA08CPG;80083;;09/04/2025;175.380,440;UN;175.380,440;UN;168.979,05;BRL;168.979,05;BRL;Serviço de Engenharia;168.979,05;0,000;0,000;2025;5002396397;1;168.979,05;400212;;0,000;2;01/04/2025;09/04/2025;S;X2;F;168.979,05;168.979,05
4500695179;450;2681;;2025;Q;5501320311;1;RPA08CPG;80085;;09/04/2025;12.201,000;UN;12.201,000;UN;11.755,66;BRL;11.755,66;BRL;Serviço de Engenharia;11.755,66;0,000;0,000;2025;5002396464;1;11.755,66;400212;;0,000;2;01/04/2025;09/04/2025;S;X2;F;11.755,66;11.755,66
4500695179;450;2681;;2025;Q;5501359792;1;RPA08CPG;18520;;24/07/2025;68.058,830;UN;68.058,830;UN;65.574,68;BRL;65.574,68;BRL;Serviço de Engenharia;65.574,68;0,000;0,000;2025;5002436898;1;65.574,68;400212;;0,000;2;16/07/2025;24/07/2025;S;X2;F;65.574,68;65.574,68
4500695179;450;2681;;2025;Q;5501362783;1;RPA08CPG;82951;;04/08/2025;358.564,400;UN;358.564,400;UN;345.476,80;BRL;345.476,80;BRL;Serviço de Engenharia;345.476,80;0,000;0,000;2025;5002440213;1;345.476,80;400212;;0,000;2;01/08/2025;04/08/2025;S;X2;F;345.476,80;345.476,80
4500695179;450;2681;;2025;Q;5501362785;1;RPA08CPG;82952;;04/08/2025;77.529,040;UN;77.529,040;UN;74.699,23;BRL;74.699,23;BRL;Serviço de Engenharia;74.699,23;0,000;0,000;2025;5002440228;1;74.699,23;400212;;0,000;2;01/08/2025;04/08/2025;S;X2;F;74.699,23;74.699,23
4500695179;460;2681;;2025;Q;5501359751;1;RPA08CPG;18521;;24/07/2025;12.201,000;UN;12.201,000;UN;11.755,66;BRL;11.755,66;BRL;Serviço de Engenharia;11.755,66;0,000;0,000;2025;5002437027;1;11.755,66;400212;;0,000;2;16/07/2025;24/07/2025;S;X2;F;11.755,66;11.755,66
4500695179;460;2681;;2025;Q;5501362785;2;RPA08CPG;82952;;04/08/2025;328,670;UN;328,670;UN;316,67;BRL;316,67;BRL;Serviço de Engenharia;316,67;0,000;0,000;2025;5002440228;2;316,67;400212;;0,000;2;01/08/2025;04/08/2025;S;X2;F;316,67;316,67
4500695179;460;2681;;2025;Q;5501362792;1;RPA08CPG;996;;04/08/2025;80.217,020;UN;80.217,020;UN;77.289,10;BRL;77.289,10;BRL;Serviço de Engenharia;77.289,10;0,000;0,000;2025;5002440219;1;77.289,10;400212;;0,000;2;01/08/2025;04/08/2025;S;X2;F;77.289,10;77.289,10
4500695179;460;2681;;2025;Q;5501366016;1;RPA08CPG;18607;;12/08/2025;77.857,710;UN;77.857,710;UN;75.015,90;BRL;75.015,90;BRL;Serviço de Engenharia;75.015,90;0,000;0,000;2025;5002443338;1;75.015,90;400212;;0,000;2;06/08/2025;12/08/2025;S;X2;F;75.015,90;75.015,90
4500695179;460;2681;;2025;Q;5501367020;1;RPA08CPG;18609;;15/08/2025;149.999,410;UN;149.999,410;UN;144.524,43;BRL;144.524,43;BRL;Serviço de Engenharia;144.524,43;0,000;0,000;2025;5002444213;5;144.524,43;400212;;0,000;2;06/08/2025;15/08/2025;S;X2;F;144.524,43;144.524,43
4500695179;470;2681;;2025;Q;5501359717;1;RPA08CPG;18522;;24/07/2025;56.190,240;UN;56.190,240;UN;54.139,30;BRL;54.139,30;BRL;Serviço de Engenharia;54.139,30;0,000;0,000;2025;5002436877;1;54.139,30;400212;;0,000;2;16/07/2025;24/07/2025;S;X2;F;54.139,30;54.139,30
4500695179;470;2681;;2025;Q;5501367020;2;RPA08CPG;18609;;15/08/2025;57.541,100;UN;57.541,100;UN;55.440,85;BRL;55.440,85;BRL;Serviço de Engenharia;55.440,85;0,000;0,000;2025;5002444213;6;55.440,85;400212;;0,000;2;06/08/2025;15/08/2025;S;X2;F;55.440,85;55.440,85
4500695179;470;2681;;2025;Q;5501367556;1;RPA08CPG;18608;;19/08/2025;195.429,880;UN;195.429,880;UN;188.296,69;BRL;188.296,69;BRL;Serviço de Engenharia;188.296,69;0,000;0,000;2025;5002444826;4;188.296,69;400212;;0,000;2;06/08/2025;19/08/2025;S;X2;F;188.296,69;188.296,69
4500695179;480;2681;;2025;Q;5501320230;1;RPA08CPG;921;;09/04/2025;12.570,720;UN;12.570,720;UN;12.111,89;BRL;12.111,89;BRL;Serviço de Engenharia;12.111,89;0,000;0,000;2025;5002396370;1;12.111,89;400212;;0,000;2;04/04/2025;09/04/2025;S;X2;F;12.111,89;12.111,89
4500695179;480;2681;;2025;Q;5501320231;1;RPA08CPG;922;;09/04/2025;57.892,980;UN;57.892,980;UN;55.779,89;BRL;55.779,89;BRL;Serviço de Engenharia;55.779,89;0,000;0,000;2025;5002396338;1;55.779,89;400212;;0,000;2;04/04/2025;09/04/2025;S;X2;F;55.779,89;55.779,89
4500695179;480;2681;;2025;Q;5501322181;1;RPA08CPG;923;;15/04/2025;180.695,000;UN;180.695,000;UN;174.099,63;BRL;174.099,63;BRL;Serviço de Engenharia;174.099,63;0,000;0,000;2025;5002396441;1;174.099,63;400212;;0,000;2;04/04/2025;15/04/2025;S;X2;F;174.099,63;174.099,63
4500695179;480;2681;;2025;Q;5501359718;1;RPA08CPG;18523;;24/07/2025;175.380,440;UN;175.380,440;UN;168.979,05;BRL;168.979,05;BRL;Serviço de Engenharia;168.979,05;0,000;0,000;2025;5002436888;1;168.979,05;400212;;0,000;2;16/07/2025;24/07/2025;S;X2;F;168.979,05;168.979,05
4500695179;480;2681;;2025;Q;5501362791;1;RPA08CPG;995;;04/08/2025;369.429,990;UN;369.429,990;UN;355.945,79;BRL;355.945,79;BRL;Serviço de Engenharia;355.945,79;0,000;0,000;2025;5002440235;1;355.945,79;400212;;0,000;2;01/08/2025;04/08/2025;S;X2;F;355.945,79;355.945,79
4500695179;480;2681;;2025;Q;5501367556;2;RPA08CPG;18608;;19/08/2025;23.853,540;UN;23.853,540;UN;22.982,89;BRL;22.982,89;BRL;Serviço de Engenharia;22.982,89;0,000;0,000;2025;5002444826;3;22.982,89;400212;;0,000;2;06/08/2025;19/08/2025;S;X2;F;22.982,89;22.982,89
4500695179;490;2681;;2025;Q;5501367556;3;RPA08CPG;18608;;19/08/2025;135.282,670;UN;135.282,670;UN;130.344,85;BRL;130.344,85;BRL;Serviço de Engenharia;130.344,85;0,000;0,000;2025;5002444826;2;130.344,85;400212;;0,000;2;06/08/2025;19/08/2025;S;X2;F;130.344,85;130.344,85
4500695179;500;2681;;2025;Q;5501288472;4;RPA08CPG;840;;14/01/2025;120.119,340;UN;120.119,340;UN;115.734,98;BRL;115.734,98;BRL;Serviço de Engenharia;115.734,98;0,000;0,000;2025;5002363227;6;115.734,98;400212;;0,000;2;02/01/2025;14/01/2025;S;X2;F;115.734,98;115.734,98
4500695179;510;2681;;2025;Q;5501288472;5;RPA08CPG;840;;14/01/2025;97.340,290;UN;97.340,290;UN;93.787,37;BRL;93.787,37;BRL;Serviço de Engenharia;93.787,37;0,000;0,000;2025;5002363227;7;93.787,37;400212;;0,000;2;02/01/2025;14/01/2025;S;X2;F;93.787,37;93.787,37
4500695179;520;2681;;2025;Q;5501288472;6;RPA08CPG;840;;14/01/2025;116.995,990;UN;116.995,990;UN;112.725,64;BRL;112.725,64;BRL;Serviço de Engenharia;112.725,64;0,000;0,000;2025;5002363227;8;112.725,64;400212;;0,000;2;02/01/2025;14/01/2025;S;X2;F;112.725,64;112.725,64
4500695179;520;2681;;2025;Q;5501359669;1;RPA08CPG;18519;;24/07/2025;14.778,100;UN;14.778,100;UN;14.238,70;BRL;14.238,70;BRL;Serviço de Engenharia;14.238,70;0,000;0,000;2025;5002436853;1;14.238,70;400212;;0,000;2;16/07/2025;24/07/2025;S;X2;F;14.238,70;14.238,70
4500695179;520;2681;;2025;Q;5501367556;4;RPA08CPG;18608;;19/08/2025;3.998,310;UN;3.998,310;UN;3.852,37;BRL;3.852,37;BRL;Serviço de Engenharia;3.852,37;0,000;0,000;2025;5002444826;1;3.852,37;400212;;0,000;2;06/08/2025;19/08/2025;S;X2;F;3.852,37;3.852,37
4500701926;30;3621;;2025;Q;5501285217;1;IAREGO;12025;;07/01/2025;353,730;PEÇ;353,730;PEÇ;353,73;BRL;353,73;BRL;Aluguel de Imóveis e Condomínios;353,73;0,000;0,000;2025;5002360443;1;353,73;400003;;0,000;2;03/01/2025;07/01/2025;S;S1;F;353,73;353,73
4500701926;40;3621;;2025;Q;5501285217;2;IAREGO;12025;;07/01/2025;1.835,870;PEÇ;1.835,870;PEÇ;1.835,87;BRL;1.835,87;BRL;Aluguel de Imóveis e Condomínios;1.835,87;0,000;0,000;2025;5002360443;2;1.835,87;400003;;0,000;2;03/01/2025;07/01/2025;S;S1;F;1.835,87;1.835,87
4500701926;40;3621;;2025;Q;5501297718;1;IAREGO;22025;;10/02/2025;551,560;PEÇ;551,560;PEÇ;551,56;BRL;551,56;BRL;Aluguel de Imóveis e Condomínios;551,56;0,000;0,000;2025;5002372705;2;551,56;400003;;0,000;2;03/02/2025;10/02/2025;S;S1;F;551,56;551,56
4500701926;40;3621;;2025;Q;5501310871;1;IAREGO;32025;;17/03/2025;2.189,600;PEÇ;2.189,600;PEÇ;2.189,60;BRL;2.189,60;BRL;Aluguel de Imóveis e Condomínios;2.189,60;0,000;0,000;2025;5002386056;1;2.189,60;400003;;0,000;2;03/03/2025;17/03/2025;S;S1;F;2.189,60;2.189,60
4500701926;40;3621;;2025;Q;5501320546;4;IAREGO;42025;;10/04/2025;2.189,600;PEÇ;2.189,600;PEÇ;2.189,60;BRL;2.189,60;BRL;Aluguel de Imóveis e Condomínios;2.189,60;0,000;0,000;2025;5002395389;1;2.189,60;400003;;0,000;2;01/04/2025;10/04/2025;S;S1;F;2.189,60;2.189,60
4500701926;40;3621;;2025;Q;5501330915;1;IAREGO;52025;;12/05/2025;2.189,600;PEÇ;2.189,600;PEÇ;2.189,60;BRL;2.189,60;BRL;Aluguel de Imóveis e Condomínios;2.189,60;0,000;0,000;2025;5002406999;1;2.189,60;400003;;0,000;2;02/05/2025;12/05/2025;S;S1;F;2.189,60;2.189,60
4500701926;40;3621;;2025;Q;5501341431;1;IAREGO;62025;;10/06/2025;2.189,600;PEÇ;2.189,600;PEÇ;2.189,60;BRL;2.189,60;BRL;Aluguel de Imóveis e Condomínios;2.189,60;0,000;0,000;2025;5002415809;1;2.189,60;400003;;0,000;2;02/06/2025;10/06/2025;S;S1;F;2.189,60;2.189,60
4500701926;40;3621;;2025;Q;5501351959;1;IAREGO;72025;;07/07/2025;2.189,600;PEÇ;2.189,600;PEÇ;2.189,60;BRL;2.189,60;BRL;Aluguel de Imóveis e Condomínios;2.189,60;0,000;0,000;2025;5002428882;1;2.189,60;400003;;0,000;2;01/07/2025;07/07/2025;S;S1;F;2.189,60;2.189,60
4500701926;40;3621;;2025;Q;5501367024;1;RFERNAN;82025;;15/08/2025;2.189,600;PEÇ;2.189,600;PEÇ;2.189,60;BRL;2.189,60;BRL;Aluguel de Imóveis e Condomínios;2.189,60;0,000;0,000;2025;5002442202;1;2.189,60;400003;;0,000;2;04/08/2025;15/08/2025;S;S1;F;2.189,60;2.189,60
4500701926;40;3621;;2025;Q;5501375202;1;IAREGO;92025;;08/09/2025;2.189,600;PEÇ;2.189,600;PEÇ;2.189,60;BRL;2.189,60;BRL;Aluguel de Imóveis e Condomínios;2.189,60;0,000;0,000;2025;5002452216;1;2.189,60;400003;;0,000;2;01/09/2025;08/09/2025;S;S1;F;2.189,60;2.189,60
4500703427;80;2681;;2025;Q;5501304344;1;RPA08CPG;202526;;25/02/2025;158.668,890;UN;158.668,890;PEÇ;152.877,48;BRL;152.877,48;BRL;Obras de engenharia;152.877,48;0,000;0,000;2025;5002379897;1;152.877,48;400178;;0,000;2;19/02/2025;25/02/2025;S;X2;F;152.877,48;152.877,48
4500703427;110;2681;;2025;Q;5501304344;2;RPA08CPG;202526;;25/02/2025;349.938,070;UN;349.938,070;PEÇ;337.165,33;BRL;337.165,33;BRL;Obras de engenharia;337.165,33;0,000;0,000;2025;5002379897;2;337.165,33;400178;;0,000;2;19/02/2025;25/02/2025;S;X2;F;337.165,33;337.165,33
4500703427;120;2681;;2025;Q;5501304325;1;ASIANSI;20252;;25/02/2025;407.102,720;UN;407.102,720;PEÇ;392.243,47;BRL;392.243,47;BRL;Obras de engenharia;392.243,47;0,000;0,000;2025;5002379908;1;392.243,47;400178;;0,000;2;19/02/2025;25/02/2025;S;X2;F;392.243,47;392.243,47
4500703427;120;2681;;2025;Q;5501304344;3;RPA08CPG;202526;;25/02/2025;712.701,210;UN;712.701,210;PEÇ;686.687,62;BRL;686.687,62;BRL;Obras de engenharia;686.687,62;0,000;0,000;2025;5002379897;3;686.687,62;400178;;0,000;2;19/02/2025;25/02/2025;S;X2;F;686.687,62;686.687,62
4500727813;30;2561;;2025;Q;5501295237;3;IAREGO;747;;03/02/2025;3.677,420;PEÇ;3.677,420;PEÇ;3.677,42;BRL;3.677,42;BRL;Licença de uso de Software;3.677,42;0,000;0,000;2025;5002370207;1;3.677,42;400198;;0,000;2;17/01/2025;03/02/2025;S;S1;F;3.677,42;3.677,42
4500727813;30;2561;;2025;Q;5501304071;1;ASIANSI;878;;25/02/2025;3.511,520;PEÇ;3.511,520;PEÇ;3.511,52;BRL;3.511,52;BRL;Licença de uso de Software;3.511,52;0,000;0,000;2025;5002378747;1;3.511,52;400198;;0,000;2;17/02/2025;25/02/2025;S;S1;F;3.511,52;3.511,52
4500727813;30;2561;;2025;Q;5501314026;1;IAREGO;963;;24/03/2025;4.730,090;PEÇ;4.730,090;PEÇ;4.730,09;BRL;4.730,09;BRL;Licença de uso de Software;4.730,09;0,000;0,000;2025;5002390022;1;4.730,09;400198;;0,000;2;10/03/2025;24/03/2025;S;S1;F;4.730,09;4.730,09
4500727813;30;2561;;2025;Q;5501322211;1;IAREGO;1109;;15/04/2025;5.668,300;PEÇ;5.668,300;PEÇ;5.668,30;BRL;5.668,30;BRL;Licença de uso de Software;5.668,30;0,000;0,000;2025;5002397931;1;5.668,30;400198;;0,000;2;09/04/2025;15/04/2025;S;S1;F;5.668,30;5.668,30
4500727813;30;2561;;2025;Q;5501333097;1;IAREGO;1235;;19/05/2025;4.637,480;PEÇ;4.637,480;PEÇ;4.637,48;BRL;4.637,48;BRL;Licença de uso de Software;4.637,48;0,000;0,000;2025;5002409747;1;4.637,48;400198;;0,000;2;09/05/2025;19/05/2025;S;S1;F;4.637,48;4.637,48
4500727813;30;2561;;2025;Q;5501343079;1;RPA08CPG;1386;;12/06/2025;4.754,160;PEÇ;4.754,160;PEÇ;4.754,16;BRL;4.754,16;BRL;Licença de uso de Software;4.754,16;0,000;0,000;2025;5002419268;1;4.754,16;400198;;0,000;2;09/06/2025;12/06/2025;S;S1;F;4.754,16;4.754,16
4500727813;30;2561;;2025;Q;5501354807;1;RPA08CPG;1522;;11/07/2025;3.220,620;PEÇ;3.220,620;PEÇ;3.220,62;BRL;3.220,62;BRL;Licença de uso de Software;3.220,62;0,000;0,000;2025;5002431916;1;3.220,62;400198;;0,000;2;09/07/2025;11/07/2025;S;S1;F;3.220,62;3.220,62
4500727813;30;2561;;2025;Q;5501367021;1;RPA08CPG;1639;;15/08/2025;962,290;PEÇ;962,290;PEÇ;962,29;BRL;962,29;BRL;Licença de uso de Software;962,29;0,000;0,000;2025;5002444242;2;962,29;400198;;0,000;2;11/08/2025;15/08/2025;S;S1;F;962,29;962,29
4500727813;30;2561;;2025;Q;5501376885;1;RPA08CPG;1772;;11/09/2025;4.109,700;PEÇ;4.109,700;PEÇ;4.109,70;BRL;4.109,70;BRL;Licença de uso de Software;4.109,70;0,000;0,000;2025;5002454697;1;4.109,70;400198;;0,000;2;09/09/2025;11/09/2025;S;S1;F;4.109,70;4.109,70
4500727813;40;2561;;2025;Q;5501367021;2;RPA08CPG;1639;;15/08/2025;3.468,070;UN;3.468,070;UN;3.468,07;BRL;3.468,07;BRL;Assessoria ou Consultoria Técnica;3.468,07;0,000;0,000;2025;5002444242;1;3.468,07;400194;;0,000;2;11/08/2025;15/08/2025;S;S1;F;3.468,07;3.468,07
4500728408;30;2661;;2025;Q;5501293844;1;RPA08CPG;92900;;28/01/2025;225,970;PEÇ;225,970;PEÇ;225,97;BRL;225,97;BRL;Comissões e Representações(Jurídicas);225,97;0,000;0,000;2025;5002368923;1;225,97;400016;;0,000;2;21/01/2025;28/01/2025;S;S1;F;225,97;225,97
4500728408;30;2661;;2025;Q;5501303233;1;RPA08CPG;93026;;22/02/2025;28,120;PEÇ;28,120;PEÇ;28,12;BRL;28,12;BRL;Comissões e Representações(Jurídicas);28,12;0,000;0,000;2025;5002378856;1;28,12;400016;;0,000;2;20/02/2025;22/02/2025;S;S1;F;28,12;28,12
4500728408;30;2661;;2025;Q;5501310603;1;RPA08CPG;93104;;15/03/2025;380,000;PEÇ;380,000;PEÇ;380,00;BRL;380,00;BRL;Comissões e Representações(Jurídicas);380,00;0,000;0,000;2025;5002386164;1;380,00;400016;;0,000;2;14/03/2025;15/03/2025;S;S1;F;380,00;380,00
4500728408;30;2661;;2025;Q;5501324870;1;RPA08CPG;93198;;24/04/2025;3.572,850;PEÇ;3.572,850;PEÇ;3.572,85;BRL;3.572,85;BRL;Comissões e Representações(Jurídicas);3.572,85;0,000;0,000;2025;5002400482;1;3.572,85;400016;;0,000;2;14/04/2025;24/04/2025;S;S1;F;3.572,85;3.572,85
4500728408;30;2661;;2025;Q;5501332403;1;RPA08CPG;93274;;15/05/2025;3.032,100;PEÇ;3.032,100;PEÇ;3.032,10;BRL;3.032,10;BRL;Comissões e Representações(Jurídicas);3.032,10;0,000;0,000;2025;5002408981;1;3.032,10;400016;;0,000;2;08/05/2025;15/05/2025;S;S1;F;3.032,10;3.032,10
4500728408;30;2661;;2025;Q;5501354026;1;RPA08CPG;93393;;10/07/2025;1.183,550;PEÇ;1.183,550;PEÇ;1.183,55;BRL;1.183,55;BRL;Comissões e Representações(Jurídicas);1.183,55;0,000;0,000;2025;5002431458;1;1.183,55;400016;;0,000;2;18/06/2025;10/07/2025;S;S1;F;1.183,55;1.183,55
4500728408;30;2661;;2025;Q;5501355940;1;RPA08CPG;93478;;16/07/2025;1.128,530;PEÇ;1.128,530;PEÇ;1.128,53;BRL;1.128,53;BRL;Comissões e Representações(Jurídicas);1.128,53;0,000;0,000;2025;5002433277;1;1.128,53;400016;;0,000;2;15/07/2025;16/07/2025;S;S1;F;1.128,53;1.128,53
4500728408;30;2661;;2025;Q;5501368755;1;RPA08CPG;93551;;21/08/2025;1.347,410;PEÇ;1.347,410;PEÇ;1.347,41;BRL;1.347,41;BRL;Comissões e Representações(Jurídicas);1.347,41;0,000;0,000;2025;5002446187;1;1.347,41;400016;;0,000;2;14/08/2025;21/08/2025;S;S1;F;1.347,41;1.347,41
4500728408;30;2661;;2025;Q;5501377908;1;RPA08CPG;93627;;16/09/2025;95,000;PEÇ;95,000;PEÇ;95,00;BRL;95,00;BRL;Comissões e Representações(Jurídicas);95,00;0,000;0,000;2025;5002455699;1;95,00;400016;;0,000;2;15/09/2025;16/09/2025;S;S1;F;95,00;95,00
4500731424;60;2651;;2025;Q;5501284643;1;RPA08CPG;92;;06/01/2025;750,000;PEÇ;750,000;PEÇ;750,00;BRL;750,00;BRL;Conducao,Estacionamento e Pedágio;750,00;0,000;0,000;2025;5002360309;1;750,00;400018;;0,000;2;02/12/2024;06/01/2025;S;S1;F;750,00;750,00
4500731424;60;2651;;2025;Q;5501289873;1;RPA08CPG;4;;17/01/2025;620,000;PEÇ;620,000;PEÇ;620,00;BRL;620,00;BRL;Conducao,Estacionamento e Pedágio;620,00;0,000;0,000;2025;5002364510;1;620,00;400018;;0,000;2;14/01/2025;17/01/2025;S;S1;F;620,00;620,00
4500731424;60;2651;;2025;Q;5501289874;1;RPA08CPG;5;;17/01/2025;562,500;PEÇ;562,500;PEÇ;562,50;BRL;562,50;BRL;Conducao,Estacionamento e Pedágio;562,50;0,000;0,000;2025;5002364513;1;562,50;400018;;0,000;2;14/01/2025;17/01/2025;S;S1;F;562,50;562,50
4500731424;70;2651;;2025;Q;5501289874;2;RPA08CPG;5;;17/01/2025;187,500;PEÇ;187,500;PEÇ;187,50;BRL;187,50;BRL;Conducao,Estacionamento e Pedágio;187,50;0,000;0,000;2025;5002364513;2;187,50;400018;;0,000;2;14/01/2025;17/01/2025;S;S1;F;187,50;187,50
4500731424;70;2651;;2025;Q;5501300256;1;RPA08CPG;11;;15/02/2025;4.000,000;PEÇ;4.000,000;PEÇ;4.000,00;BRL;4.000,00;BRL;Conducao,Estacionamento e Pedágio;4.000,00;0,000;0,000;2025;5002375440;1;4.000,00;400018;;0,000;2;04/02/2025;15/02/2025;S;S1;F;4.000,00;4.000,00
4500731424;70;2651;;2025;Q;5501300259;1;RPA08CPG;10;;15/02/2025;750,000;PEÇ;750,000;PEÇ;750,00;BRL;750,00;BRL;Conducao,Estacionamento e Pedágio;750,00;0,000;0,000;2025;5002375439;1;750,00;400018;;0,000;2;04/02/2025;15/02/2025;S;S1;F;750,00;750,00
4500731424;70;2651;;2025;Q;5501311660;1;RPA08CPG;17;;19/03/2025;750,000;PEÇ;750,000;PEÇ;750,00;BRL;750,00;BRL;Conducao,Estacionamento e Pedágio;750,00;0,000;0,000;2025;5002387505;1;750,00;400018;;0,000;2;06/03/2025;19/03/2025;S;S1;F;750,00;750,00
4500731424;70;2651;;2025;Q;5501323043;1;RPA08CPG;20;;17/04/2025;750,000;PEÇ;750,000;PEÇ;750,00;BRL;750,00;BRL;Conducao,Estacionamento e Pedágio;750,00;0,000;0,000;2025;5002399196;1;750,00;400018;;0,000;2;01/04/2025;17/04/2025;S;S1;F;750,00;750,00
4500731424;70;2651;;2025;Q;5501323044;1;RPA08CPG;21;;17/04/2025;4.000,000;PEÇ;4.000,000;PEÇ;4.000,00;BRL;4.000,00;BRL;Conducao,Estacionamento e Pedágio;4.000,00;0,000;0,000;2025;5002399197;1;4.000,00;400018;;0,000;2;01/04/2025;17/04/2025;S;S1;F;4.000,00;4.000,00
4500731424;70;2651;;2025;Q;5501355299;1;RPA08CPG;75358;;14/07/2025;750,000;PEÇ;750,000;PEÇ;750,00;BRL;750,00;BRL;Conducao,Estacionamento e Pedágio;750,00;0,000;0,000;2025;5002432595;1;750,00;400018;;0,000;2;09/06/2025;14/07/2025;S;S1;F;750,00;750,00
